Date,Open,High,Low,Close,Adj Close,Volume
07/05/1997,17.372,18.026667,17.372,17.972,15.306192,586875
08/05/1997,17.973333,18.870667,17.973333,18.870667,16.071558,667500
09/05/1997,18.933332,19.724001,18.933332,19.686666,16.766525,815625
12/05/1997,19.709333,19.729334,19.709333,19.729334,16.80286,48750
13/05/1997,19.734667,19.734667,19.466665,19.721333,16.79604,504375
14/05/1997,18.799999,19.413334,18.736,19.048,16.222593,1023750
15/05/1997,18.908001,19.013332,18.666666,18.898666,16.095402,401250
16/05/1997,18.773333,19.280001,18.773333,18.838667,16.044302,436875
19/05/1997,18.786667,19.386665,18.786667,19.076,16.246435,654375
20/05/1997,19.466665,20.030666,19.200001,20.030666,17.059498,1023750
21/05/1997,21.033333,21.033333,19.066666,19.153334,16.312292,3283125
22/05/1997,18.933332,19.200001,18.559999,18.768,15.984118,1085625
23/05/1997,18.850666,19.091999,18.777332,18.896,16.093142,356250
26/05/1997,18.799999,19.040001,18.719999,18.76,15.977314,335625
27/05/1997,18.770666,18.770666,17.822666,17.890665,15.236923,1196250
28/05/1997,18.139999,18.4,18.139999,18.290667,15.577592,311250
29/05/1997,18.253332,18.293333,17.92,18.245333,15.538979,166875
30/05/1997,18.346666,19.156,18.293333,19.044001,16.219179,541875
02/06/1997,19,19.326666,18.730665,18.972,16.157862,271875
03/06/1997,19.066666,19.253332,18.886665,19.109333,16.274824,453750
04/06/1997,19.333332,19.360001,19.093332,19.18,16.335009,163125
05/06/1997,19.305332,19.573334,19.253332,19.316,16.450836,266250
06/06/1997,19.6,19.6,19.096001,19.169333,16.325924,123750
09/06/1997,18.989332,19.040001,18.533333,18.617332,15.855801,243750
10/06/1997,18.459999,18.746666,18.455999,18.604,15.844454,264375
11/06/1997,18.771999,19.013332,18.694666,18.927999,16.120386,200625
12/06/1997,18.959999,19.053333,18.933332,19.041332,16.216911,174375
13/06/1997,19.066666,19.173332,18.933332,19,16.181707,330000
16/06/1997,18.846666,19.066666,18.533333,18.98,16.164673,367500
17/06/1997,18.961332,18.98,18.670666,18.724001,15.946652,151875
18/06/1997,18.933332,18.933332,18.719999,18.719999,15.943239,76875
19/06/1997,18.693333,18.799999,18.666666,18.700001,15.926208,140625
20/06/1997,18.639999,18.799999,18.586666,18.639999,15.875108,106875
23/06/1997,18.666666,18.746666,18.666666,18.667999,15.898956,211875
24/06/1997,18.666666,18.853333,18.406666,18.784,15.997747,519375
25/06/1997,19.280001,19.721333,19.146666,19.170666,16.327059,393750
26/06/1997,19.173332,19.202665,18.964001,18.993334,16.176031,123750
27/06/1997,18.933332,19,18.719999,18.886665,16.085182,176250
30/06/1997,18.799999,19.733334,18.533333,19.313334,16.448565,386250
01/07/1997,19.6,19.786667,18.933332,19.195999,16.348637,346875
02/07/1997,19.333332,19.333332,19.096001,19.226665,16.374754,127500
03/07/1997,18.879999,19.333332,18.879999,19.094666,16.262333,131250
04/07/1997,19.093332,19.725332,19.093332,19.597334,16.690441,271875
07/07/1997,19.473333,20,19.336,19.82,16.880072,564375
08/07/1997,20.133333,20.392,19.92,20.191999,17.196901,283125
09/07/1997,20.293333,21.186666,20.293333,21.016001,17.898674,571875
10/07/1997,21.306665,21.332001,20.639999,20.66,17.59548,234375
11/07/1997,20.4,20.426666,19.786667,20.193333,17.198032,493125
14/07/1997,20.053333,20.133333,19.493334,19.524,16.627983,397500
15/07/1997,19.653334,20,19.6,19.884001,16.934582,444375
16/07/1997,20.4,20.533333,19.893333,19.913334,16.959564,116250
17/07/1997,19.966665,19.966665,19.733334,19.733334,16.806261,58125
18/07/1997,19.733334,19.733334,19.733334,19.733334,16.806261,0
21/07/1997,19.6,20.026667,19.1,19.936001,16.978867,208125
22/07/1997,20,20.32,19.733334,19.84,16.897114,346875
23/07/1997,20.533333,20.832001,20.426666,20.667999,17.602289,435000
24/07/1997,20.879999,20.906666,20,20.201332,17.204847,225000
25/07/1997,20.470667,20.533333,19.76,20.245333,17.242323,2115000
28/07/1997,20.533333,20.798666,20.026667,20.214666,17.295937,558750
